TIC ID,TOI,Master priority,SG1A priority,SG1B priority,SG2 priority,SG3 priority,SG4 priority,SG5 priority,TESS Disposition,TFOPWG Disposition,TESS mag,TESS mag error,# PCs,Source,RA (degrees),Dec (degrees),PM RA (mas/yr),PM RA error,PM Dec (mas/yr),PM Dec error,Epoch (BJD),Epoch error,Period (days),Period error,Duration (hours),Duration error,Depth (mmag),Depth (mmag) error,Depth (ppm),Depth (ppm) error,Planet Radius (R_Earth),Planet Radius error,Planet Insolation (Earth flux),Planet Eq Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance error,Stellar Teff (K),Stellar Teff error,Stellar log(g) (cm/s2),Stellar log(g) error,Stellar Radius (R_Sun),Stellar Radius error,Sectors,Comments,Date Created,Date Modified
153065527,406.01,1,4,1,1,4,4,4,PC,,11.222,0.04,1,spoc,49.262413,-42.242329,39.43,2,-415.87,2,2458388.568,0.002362,13.173838,0.001285,2.044853,0.465681,2.300945,0.20823,2117.004715,191.76883,1.430284,0.736514,1.994074,303.078458,12.478295,44.065922,,3349,63,4.94138,0.395255,0.30899999,0.052000001,"3,4",,1/16/2019,5/17/2019
349518800,407.01,5,5,5,5,5,5,5,PC,FP,12.705,0.018,1,qlp,111.211724,-62.092433,-10.395,1.207,14.104,1.207,2458326.661,0.00166,2.16555,0.00006,3.471,0.147,4.846278,0.001817,4453.64,1.67333,13.8175,1.47188,1928.88,1846,29,683.80902,,6274,187,4.2574,,1.36283,1.36283,4,possible EB; check 349518801 with photometric follow-up,1/16/2019,2/8/2019
176778112,408.01,5,5,5,5,5,5,5,PC,FP,9.5719995,0.019,1,spoc,47.827748,-35.628068,-45.886,0.572,-2.019,0.673,2458411.538,0.001846,1.339129,0.000168,1.708888,0.142557,1.040536,0.08358,957.910353,76.97738,5.104952,5.875869,1554.241506,1601.398345,15.566831,107.88964,4.3836799,5600,187,4.43748,0.26920599,0.99610901,0.118532,4,follow-up in progress; likely EB,1/16/2019,2/9/2019
167754523,409.01,5,5,5,5,5,5,5,PC,FP,9.0827503,0.017,1,qlp,104.181673,-60.687922,3.277,0.149,-224.043,0.147,2458326.315,0.00703,1.69992,0.00019,1.788,0.331,0.139181,0.000525,128.182,0.483356,0.943189,0.06395,511.388,1324,10,,,4986,92,4.54,0.16,0.93291098,0.098467298,4,centroid offset on 167754526,1/16/2019,2/8/2019
206466531,410.01,1,5,5,1,4,4,4,PC,FP,9.9919996,0.018,1,qlp,56.815018,-52.985206,-25.811,0.53,-13.388,1.014,2458384.655,0.00246,1.42748,0.00011,1.839,0.144,0.535361,0.000647,492.964,0.595871,3.6631,0.20395,1550.74,1748,16,209.90411,16.2855,6364.2998,54,4.3600001,0.11,1.24449,0.14429,4,,1/16/2019,2/25/2019
100990000,411.01,1,4,1,1,4,4,4,PC,,7.7399998,0.019,2,spoc,54.819548,-42.763012,-51.597,0.061,-110.555,0.067,2458386.192,0.002175,9.571576,0.000721,3.641579,0.312774,0.425407,0.029546,391.737902,27.212782,2.31812,0.776367,187.290358,943.514556,12.336212,61.333099,1.4428101,6101,193,4.3877401,0.262054,1.13529,0.125965,"3,4",CPC,1/16/2019,5/17/2019
100990000,411.02,1,4,1,1,4,4,4,PC,,7.7399998,0.019,2,spoc,54.819548,-42.763012,-51.597,0.061,-110.555,0.067,2458385.731,0.00415,4.040051,0.000633,3.228516,0.316352,0.180672,0.017486,166.390795,16.105507,1.566935,0.545492,591.531085,1257.807392,8.785104,61.333099,1.4428101,6101,193,4.3877401,0.262054,1.13529,0.125965,"3,4",PPC,2/8/2019,5/17/2019
7624182,412.01,3,5,5,3,4,4,4,PC,FP,8.7679996,0.019,2,spoc,64.311486,-38.844171,11.731,0.054,-0.372,0.062,2458411.816,0.00066,1.108467,0.000052,1.099309,0.139281,0.93409,0.037517,859.958482,34.553566,9.470089,2.913827,64518.29095,4064.811993,20.24239,432.01035,72.477097,8666,229,3.8008299,0.468308,3.06846,0.65938598,4,hot star; could still be a planet,1/16/2019,3/2/2019
170634116,413.01,5,5,5,5,5,5,5,PC,CP,9.6750002,0.018,1,spoc,66.370902,-30.600436,0.162,0.608,2.126,0.882,2458412.892,0.000266,3.662382,0.000068,3.784056,0.019443,13.608844,0.090608,12455.98295,83.44921,17.912843,0.082892,1482.460898,1582.579593,157.80495,243.98099,26.3491,7002,162,4.77,0.14,1.50825,0.25523099,4,WASP-79b,1/16/2019,2/8/2019
325680697,414.01,1,4,1,3,4,4,4,PC,,9.125,0.02,1,spoc,36.853578,-12.038931,49.097,1.271,2.075,0.743,2458411.518,0.000337,1.824848,0.00004,1.96736,0.029417,6.45371,0.061367,5926.45502,56.519302,16.707169,5.255094,5740.893145,2220.059506,119.0694,110.19718,4.9249401,5773.7402,76,3.51,0.12,1.29185,0.131313,4,follow-up in progress; possible EB,1/16/2019,3/28/2019
152476657,415.01,5,5,5,5,5,5,5,PC,CP,10.551,0.018,1,spoc,62.616092,-45.898242,2.792,0.783,-6.672,0.648,2458411.73,0.000855,3.610839,0.000214,3.500788,0.062768,6.052059,0.121321,5558.645442,111.734764,14.927136,0.232939,2048.617062,1715.872231,49.219807,,,6471,198,4.1588302,0.402199,1.58385,0.27577099,4,WASP-120b,1/16/2019,2/8/2019
49899799,416.01,5,5,5,5,5,5,5,PC,FP,8.2589998,0.018,1,qlp,48.854389,-2.175313,30.143,0.594,-6.581,0.496,2458413.195,0.00033,7.01152,0.00016,4.588,0.062,8.111326,0.000402,7442.97,0.369995,18.05,0.243083,358.676,1212,269,129.09561,6.83043,6439,198,4.0086799,0.311919,1.87184,0.226896,4,tropical Jupiter,1/16/2019,2/8/2019
339733013,417.01,5,5,5,5,5,5,5,PC,FP,10.038,0.018,1,qlp,110.851811,-58.696739,-31.784,0.972,6.484,0.649,2458328.376,0.00436,5.62145,0.00035,2.192,0.324,0.727729,0.001604,670.039,1.47739,3.60984,0.283019,133.323,946,15,180.47984,12.4877,5905.8398,40.531898,4.2393999,0.112631,1.4560601,0.16434801,4,may be on 339733023,1/16/2019,2/8/2019
178284730,418.01,5,5,5,5,5,5,5,PC,CP,10.261,0.019,1,spoc,60.385542,-20.451002,-18.949,0.849,20.547,0.806,2458412.697,0.00019,2.23598,0.00003,1.533632,0.01218,21.541215,0.298019,19644.67057,274.4483,14.149413,0.210841,496.46684,1203.905258,151.72057,115.98522,5.0304298,5328,184,4.5344901,0.28037399,0.85821801,0.107587,4,WASP-140b,1/16/2019,2/8/2019
279251651,419.01,5,5,5,5,5,5,5,PC,FP,10.521,0.04,1,qlp,104.153999,-59.181372,-150.78,2,454.35,2,2458354.467,0.00143,0.40387,0.00001,1.022,0.096,0.743276,0.000798,684.348,0.735206,,,1370.28,1695,37,59.064293,,3811,67,4.7365799,0.24447601,0.55000001,0.064000003,4,Rstar 0.55; may be on 279251647,1/16/2019,2/8/2019
408159788,420.01,5,5,5,5,5,5,5,PC,FP,10.569,0.018,1,qlp,78.447696,7.05585,44.255,2.38,-51.721,1.916,2458439.813,0.00964,2.30067,0.00139,2.579,0.481,0.622482,0.002491,573.163,2.29415,2.02174,0.377894,1122.29,1612,11,143.34129,9.8221703,5710,189,4.5749602,0.31460899,0.86211002,0.125076,5,SG1 check if it is on target.,1/31/2019,4/25/2019
94986319,421.01,1,4,1,5,4,4,4,PC,,9.2159996,0.017,2,spoc,81.853287,-14.276747,-33.69,2,54.18,2,2458440.131,0.000789,16.068919,0.000422,2.682681,0.069954,3.217076,0.065166,2958.651255,60.01873,6.445067,6.447638,74.824872,750.120865,47.17796,89.442101,,5718,189,4.3565798,2.00367,1.10966,1.10966,"5,6",CPC,1/31/2019,5/17/2019
117979455,422.01,3,5,5,3,4,4,4,PC,,8.9239998,0.018,1,qlp,71.802808,-17.253358,-79.3,2,-65.68,2,2458438.298,0.00192,0.63322,0.00007,0.576,0.151,1.231619,0.017646,1133.72,16.2524,5.30602,0.732131,782.879,1473,11,98.088501,,5823,190,4.3369398,2.00353,1.15079,1.15079,5,needs SG1 to check if target is this star or 117979850,1/31/2019,4/25/2019
43647325,423.01,5,5,5,5,5,5,5,PC,CP,10.41,0.02,1,qlp,76.081888,-6.229782,20.405,0.662,10.862,0.663,2458440.123,0.00023,3.16164,0.00006,3.067,0.042,18.017504,0.00063,16457.8,0.580572,15.9255,0.843186,651.247,1407,329,194.26491,14.5317,6072,62,4.6900001,0.13,1.0959899,0.130187,5,WASP-35b,1/31/2019,4/25/2019
117979694,424.01,1,4,1,4,4,4,4,PC,,10.453,0.018,1,qlp,71.921276,-17.745007,-14.879,3.044,19.395,0.498,2458438.721,0.00317,0.99114,0.00024,1.623,0.244,0.717619,0.001623,660.733,1.49485,2.06229,0.11105,1514.77,1738,16,102.00935,5.75805,5130,182,4.6176901,0.32200801,0.75638998,0.113032,5,,1/31/2019,4/25/2019
169532369,425.01,5,5,5,5,5,5,5,PC,FP,11.523,0.018,1,qlp,78.098877,-13.605634,1.536,0.939,-4.525,0.939,2458440.311,0.00126,3.60364,0.00032,3.728,0.47,6.841366,0.003365,6281.32,3.09946,14.1007,0.723462,2312.7,1931,68,628.86902,,6945,204,4.17347,1.77792,1.67186,1.4730099,5,,1/31/2019,4/25/2019
189013224,426.01,1,4,1,4,4,3,4,PC,,9.5670004,0.019,1,qlp,79.102192,-15.510238,5.754,0.683,-25.654,0.65,2458438.529,0.0063,1.3208,0.00061,1.598,0.312,0.449965,0.001844,414.347,1.69836,2.24524,0.166471,1237.31,1652,12,110.393,4.5866098,6028,192,4.4889302,0.26353601,0.99732399,0.114376,5,two stars in the same pixel; target could also be 189013222; need SG1,1/31/2019,4/25/2019
70914192,427.01,5,5,5,5,5,5,5,PC,FP,10.328,0.019,1,qlp,64.657085,-17.419839,5.967,0.617,4.168,0.544,2458438.328,0.0003,0.60952,0.00001,1.023,0.023,30.04858,1.374217,27296.3,1264.9,19.7424,4.26192,6081.3,2460,150,,,5409,185,4.3355999,0.355551,1.0917799,0.181228,5,V-shaped; depth is actually 5ppt; there is a dmag 4 neighbor at 2.5,1/31/2019,4/25/2019
117979850,428.01,4,5,5,4,4,4,4,PC,,7.7880001,0.018,1,qlp,71.80994,-17.248604,-82.733,0.531,-67.265,0.437,2458438.296,0.00192,0.63324,0.00009,0.462,0.106,0.496375,0.003552,457.074,3.27152,5.65052,0.498335,475.656,1301,12,118.4016,5.4288101,5750,189,3.6679101,0.26872,2.46208,0.295863,5,the signal also is seen on 17979455; need to check which star has the target.,1/31/2019,4/25/2019
259592689,429.01,3,5,5,3,4,4,4,PC,,10.188,0.033,1,qlp,72.976907,-53.830593,47.76,2,225.73,2,2458395.23,0.02002,14.8042,0.00643,9.528,0.539,8.201793,0.002617,7525.67,2.41013,9.33426,0.365245,229.346,1084,124,113.199,,5273,183,4.44594,2.00383,0.942541,0.942541,"3,4,5",single transit; use Tc of 1395.229 from table,1/31/2019,4/25/2019
459942762,430.01,5,5,5,5,5,5,5,PC,FP,8.2250004,0.018,1,qlp,60.278434,4.540877,40.699,0.13,-62.878,0.064,2458438.838,0.00172,0.58644,0.00006,1.441,0.157,0.481393,0.000644,443.281,0.593425,2.31276,0.103777,6607.5,2511,34,67.199196,,6068,3,,,0.98541999,0.088809699,5,need SG1 to check star to the north.,1/31/2019,4/25/2019
31374837,431.01,1,4,1,4,4,2,4,PC,,8.1134005,0.019,1,qlp,83.269248,-26.723891,16.929,0.065,150.792,0.088,2458440.631,0.00096,12.45941,0.0008,3.353,0.465,2.227239,0.001208,2049.26,1.11236,3.86782,0.192989,50.1873,741,58,,,4891,113,4.4099998,0.22,0.80249298,0.090300903,"5,6",,1/31/2019,4/25/2019
31374837,431.02,1,4,1,1,4,4,4,PC,,8.1134005,0.019,1,spoc,83.269248,-26.723891,16.929,0.065,150.792,0.088,2458468.764,0.000877,0.490036,0.000037,1.098849,0.086693,0.327519,0.015907,301.610868,14.65113,1.426612,0.772789,3120.513373,1906.23422,16.250366,,,4891,113,4.4099998,0.22,0.80249298,0.090300903,6,may be a companion to 12.45-day .01 candidate,2/26/2019,3/28/2019
38686737,432.01,5,5,5,5,5,5,5,PC,FP,12.536,0.019,1,qlp,57.865664,-10.614078,-6.189,2.3,-5.142,2.3,2458439.98,0.00087,2.24704,0.00014,2.713,0.065,20.706187,0.003998,18890.4,3.68202,18.1799,0.656011,1793.26,1812,67,777.70801,,6465,195,4.22822,,1.46066,1.46066,5,,1/31/2019,4/25/2019
188989177,433.01,3,4,3,4,4,4,4,PC,,9.0979996,0.017,1,qlp,78.778397,-15.100463,-1.824,0.616,-1.863,0.547,2458438.299,0.00045,1.17409,0.00004,1.701,0.047,16.587675,0.765285,15161.7,704.605,50.4456,11.0935,27221.5,3578,101,498.36316,,8543,227,3.73791,0.56861198,3.2681601,0.87674499,5,secondary eclipse; two stars in the same pixel; depth is 3.6 ppt,1/31/2019,4/25/2019
78055054,434.01,5,5,5,5,5,5,5,PC,CP,12.775,0.019,1,spoc,80.53824,-30.970818,10.55,2.189,4.693,2.189,2458469.972,0.000739,4.388525,0.000305,3.041061,0.064183,28.917185,0.447102,26282.1623,411.7118,14.761666,14.764298,209.945779,970.837484,52.053493,362.83899,,5175,182,4.46488,2.00365,0.90833998,0.90833998,6,HATS-43,1/31/2019,2/27/2019
44647437,435.01,1,4,1,1,4,4,4,PC,,12.829,0.019,1,qlp,59.410572,-25.189939,15.006,2.191,7.613,2.191,2458411.846,0.00602,3.35319,0.00062,1.959,0.296,3.17245,0.008569,2917.67,7.89275,3.53005,0.2633,71.6886,810,13,,,3978,165,,,,,"4,5",,1/31/2019,4/25/2019
44745077,436.01,5,5,5,5,5,5,5,PC,FP,13.041,0.04,1,qlp,61.639525,-25.094105,-90.75,2,-86.08,2,2458411.703,0.00319,1.8756,0.00017,0.989,0.279,6.169603,0.04227,5666.3,38.9309,,,41.5533,707,16,136.66315,,3487,83,4.8709698,0.41156101,0.38100001,0.067000002,"4,5",v-shaped due to short transit duration,1/31/2019,4/25/2019
32499655,437.01,5,5,5,5,5,5,5,PC,CP,13.468,0.018,1,spoc,84.326756,-27.972576,-1.461,2.258,2.404,2.258,2458470.442,0.00133,2.744154,0.00032,1.206148,0.193708,15.143707,0.850599,13851.04875,783.1242,11.701744,2.304704,339.347833,1094.664464,17.209833,,,4860,171,,,,,6,HATS-44; GAIA radius 0.9Rsun; Rp=10.785 Re,1/31/2019,2/27/2019
468880077,438.01,1,4,1,5,4,2,4,PC,,9.401,0.017,1,qlp,56.50468,9.990301,101.097,0.974,-17.908,0.571,2458441.056,0.00628,5.8076,0.00281,1.802,0.405,0.974681,0.003101,897.312,2.85588,2.67609,0.178971,65.3399,792,10,72.61879,2.2439699,5234,6,,,1.04336,0.094548598,5,need SG1 to check star 468880075,1/31/2019,4/25/2019
13021029,439.01,5,5,5,5,5,5,5,PC,CP,11.668,0.019,1,qlp,75.299664,-26.054144,-0.071,0.481,3.623,0.694,2458439.124,0.00094,3.85605,0.00024,3.918,0.176,9.042834,0.001427,8294.17,1.31453,13.2686,0.467783,1114.64,1609,85,520.703,70.298798,6239,41,4.0700002,0.17,1.4461499,0.39385301,5,WASP-61b,1/31/2019,4/25/2019
143350972,440.01,1,5,5,1,4,4,4,PC,FP,7.652,0.018,1,qlp,82.245999,-17.429554,-84.417,0.038,-75.21,0.048,2458439.135,0.00219,1.0817,0.00014,1.588,0.222,0.370878,0.000538,341.533,0.495141,2.07554,0.083749,1941.24,1849,26,48.505779,1.18899,5771.46,4.7852898,4.4479499,0.0128744,1.10834,0.102111,5,two stars in the same pixel;,1/31/2019,4/25/2019
316916655,441.01,5,5,5,5,5,5,5,PC,FP,9.1960001,0.018,1,qlp,74.472784,-13.703709,-10.571,0.773,-2.287,0.751,2458440.194,0.00099,2.87436,0.00021,1.901,0.412,2.707301,0.006914,2490.41,6.36835,7.91346,0.685174,2011.82,1865,65,180.84332,12.2729,6779,202,4.2610698,0.34066901,1.4790601,0.184129,5,SG1 check if the target is 316916663; possible odd-even,1/31/2019,4/25/2019
70899085,442.01,1,4,1,5,4,1,4,PC,,10.662,0.04,1,qlp,64.190214,-12.084837,42.51,2,-190.64,2,2458438.386,0.00064,4.05203,0.00016,1.299,0.053,5.266707,0.002672,4839.07,2.46116,3.8945,0.164832,18.5809,578,55,65.737099,,3864,67,4.7168498,0.33522099,0.57099998,0.082000002,5,,1/31/2019,4/25/2019
117979897,443.01,5,5,5,5,5,5,5,PC,CP,12.02,0.019,1,qlp,71.824434,-17.115173,8.107,1.035,-0.662,1.035,2458439.872,0.00106,3.3106,0.00025,3.589,0.135,8.550235,0.002276,7844.13,2.09593,13.2692,0.548937,905.473,1528,71,472.46399,,6025,190,4.3001399,,1.2388099,1.2388099,5,WASP-141b,1/31/2019,4/25/2019
179034327,444.01,1,4,1,1,4,4,4,PC,,9.073,0.036,1,spoc,64.184147,-26.765884,-27,8,-117,8,2458417.604,0.001868,17.96347,0.001435,3.895213,0.193377,1.397295,0.100663,1286.128582,92.70977,3.053783,0.725682,27.357399,583.295266,12.197445,59.7729,5.3852501,5229,183,4.5542898,0.42466301,0.82642502,0.16801199,"4,5",,1/31/2019,5/17/2019
14091704,445.01,3,4,3,3,4,4,4,PC,FP,9.1359997,0.018,1,qlp,77.323573,-36.591032,20.878,0.693,-13.341,0.82,2458438.417,0.0006,0.76502,0.00003,1.028,0.163,2.06634,0.003956,1901.36,3.64386,7.67076,0.453215,4780.34,2316,74,183.26463,12.6018,6240.8999,54,3.97,0.11,1.7820801,0.198019,5,V-shaped;,1/31/2019,5/6/2019
1449640,446.01,5,5,5,5,5,5,5,PC,FP,11.883,0.018,1,qlp,75.171581,-35.202672,-6.639,0.805,-14.949,0.85,2458440.434,0.00115,3.50175,0.0003,3.804,0.1,15.443493,0.002658,14123.3,2.44777,22.1692,0.476849,1131.39,1615,71,568.23798,94.833504,6226.5,95,4.0300002,0.18000001,1.7978801,0.54123098,5,likely EB; hint of secondary.,1/31/2019,4/25/2019
14091633,447.01,5,5,5,5,5,5,5,PC,FP,8.8800001,0.018,1,qlp,77.260157,-36.46448,-7.691,0.632,19.318,0.645,2458440.936,0.00029,5.52889,0.00015,2.351,0.061,22.678241,0.015918,20670.8,14.661,20.4045,0.815507,376.981,1227,176,125.0303,,6405,197,4.3351302,0.29607499,1.27738,0.146047,5,big;,1/31/2019,4/25/2019
1528696,448.01,3,5,5,3,4,4,4,PC,,13.073,0.02,1,qlp,75.795384,-30.399458,-16.519,2.269,-14.481,2.237,2458438.406,0.00109,0.88202,0.00007,0.58,0.093,42.184783,2.549966,38108.5,2345.85,14.0903,3.54534,421.196,1262,33,311.26999,,4607,176,4.54246,0.26170301,0.75766402,0.0882212,5,depth is 8 ppt,1/31/2019,4/25/2019
139528693,449.01,5,5,5,5,5,5,5,PC,CP,11.765,0.019,1,qlp,63.756266,-22.116391,-0.426,1.044,6.786,0.824,2458440.377,0.00075,2.17542,0.00014,4.64,0.066,7.477368,0.000723,6863.25,0.665662,18.3116,0.451173,4446.86,2275,93,487.26801,162.82201,6291,71,4.1900001,0.079999998,1.48595,0.166693,5,WASP-78b,1/31/2019,4/25/2019
77951245,450.01,1,4,1,3,4,4,4,PC,,12.375,0.018,1,spoc,79.005082,-31.412694,35.384,2.418,0.354,2.418,2458443.169,0.000333,10.714754,0.000131,2.054004,0.032468,63.617151,0.887528,56910.00092,817.1099,34.688364,14.093402,8.606195,436.840152,110.893036,,,3054,0,,,,,"5,6",Star likely to be small,1/31/2019,5/17/2019
257605131,451.01,1,4,1,1,4,4,4,PC,,10.236,0.018,1,qlp,62.966387,-37.939732,-11.437,0.544,12.152,0.789,2458416.625,0.00447,8.18554,0.00177,4.436,1.068,2.014192,0.008662,1853.42,7.97841,3.95155,0.689999,337.2,1193,15,122.4299,5.5826001,5467,186,4.5344901,0.27735299,0.87538701,0.107722,"4,5",may also be 2x period,1/31/2019,4/25/2019
139733308,452.01,5,5,5,5,5,5,5,PC,CP,11.852,0.018,1,qlp,67.222847,-21.482054,-0.659,1.035,-23.037,1.035,2458441.133,0.00141,4.76407,0.00049,3.079,0.282,12.488023,0.007013,11436,6.45925,10.359,0.569981,227.701,1082,70,256.233,,5247,183,4.4510899,2.0037799,0.93325901,0.93325901,5,HATS-5b,1/31/2019,4/25/2019
452808876,453.01,5,5,5,5,5,5,5,PC,CP,9.5139999,0.018,1,qlp,72.660594,1.893839,-17.47,0.82,-17.782,0.678,2458438.966,0.0004,2.70582,0.00008,4.968,0.031,6.97136,0.000117,6400.29,0.107904,19.7436,1.02609,2836.68,2033,205,277.71631,30.4119,6363,6,4.0100002,0.01,2.2555399,0.33870101,5,WASP-82b,1/31/2019,4/25/2019
153077621,454.01,1,4,1,1,4,4,4,PC,,8.0979996,0.054,1,spoc,49.661359,-42.642083,-47.842,0.049,6.157,0.055,2458396.138,0.002652,18.082556,0.001591,2.280524,0.095775,9.410908,0.571191,8630.309682,525.9479,3.344451,0.894839,1.205262,267.23304,28.491219,78.960625,2.5195301,6849,203,4.5494699,0.322914,1.07125,0.118584,"3,4",,1/31/2019,5/17/2019
98796344,455.01,1,4,1,4,4,4,4,PC,,8.6400003,0.018,1,spoc,45.462532,-16.594458,-362.46,0.827,-277.001,0.59,2458412.709,0.00091,5.358807,0.000351,1.364837,0.188153,2.715648,0.182642,2498.079231,168.20534,1.368307,0.364177,7.379879,420.370338,13.6348,20.033184,0.042434201,3562,83,4.9071202,0.30294999,0.35699999,0.045000002,4,two stars on the same pixel; could also be 98796342,1/31/2019,3/2/2019
77228304,456.01,3,4,3,3,4,4,4,PC,,15.703,0.018,1,spoc,69.116551,-41.246195,66.023,3.773,12.178,3.773,2458410.95,0.002187,0.336838,0.000053,0.908159,0.225093,22.033029,4.478111,20088.64943,4115.999,19.123224,44.03585,11129.14023,2619.601034,7.209585,,,0,0,,,,,4,possibly an M star; relatively high proper motion in GAIA,1/31/2019,2/8/2019
89256802,457.01,1,4,1,2,4,4,4,PC,,13.801,0.273,2,spoc,58.725342,-26.423418,95.26,2,61.41,2,2458411.561,0.001288,1.176044,0.000103,0.982435,0.097701,16.535667,1.730216,15114.52373,1592.3192,2.805385,1.522052,19.413774,535.361631,13.896864,,,3054,97,5.0896201,0.53924203,0.183,0.041000001,4,hint of odd-even,1/31/2019,3/11/2019
64071894,458.01,1,4,1,4,4,4,4,PC,,9.5950003,0.018,1,spoc,39.136287,-22.244999,111.929,0.714,27.945,0.564,2458414.164,0.002296,17.529885,0.003168,2.174637,0.349883,1.382519,0.136213,1272.536936,125.4492,3.127249,1.136508,27.780754,585.538905,10.18843,75.975777,2.2716,5164,182,4.5370998,0.278842,0.83442903,0.104884,4,two stars in same pixel,1/31/2019,2/28/2019
38603673,459.01,5,5,5,5,5,5,5,PC,FP,9.5419998,0.021,1,spoc,64.41504,-61.392013,10.596,0.461,21.357,0.95,2458413.05,0.001967,4.428047,0.000654,0.917873,0.426928,0.743973,0.091168,684.989673,83.96569,5.631544,5.533537,2023.331655,1710.552935,7.379836,275.77255,31.974899,6559.1699,40.134899,3.9518399,0.110061,2.0478799,0.33996901,4,,1/31/2019,2/27/2019
9804616,460.01,1,4,1,3,4,4,4,PC,,14.121,0.04,1,spoc,47.643478,-9.27681,96.56,2,-0.41,2,2458411.066,0.000479,0.516835,0.000016,0.936413,0.044024,36.647959,1.465748,33190.70691,1349.0933,6.597837,3.470252,118.667639,841.788182,25.98026,142.71654,,3274,101,4.9794002,0.52216297,0.273,0.059999999,4,faint target star,1/31/2019,3/11/2019
4646810,461.01,1,4,1,4,4,1,4,PC,,8.8180304,0.017,1,spoc,38.271278,-10.352165,-172.863,0.098,-92.221,0.077,2458416.346,0.00194,14.490034,0.002807,1.59402,0.35676,0.982821,0.104306,904.80174,96.06468,2.56584,1.066955,29.483107,594.310035,9.984915,,,4884,96,4.4899998,0.18000001,0.781407,0.0839165,4,may be two single transits,1/31/2019,3/2/2019
420049884,462.01,1,4,1,4,4,4,4,PC,,10.605,0.018,1,spoc,36.276462,1.323557,26.47,2,-29.74,2,2458414.821,0.004905,4.106842,0.001393,3.142685,0.698093,0.993893,0.112587,914.990786,103.69129,2.807559,3.564245,238.542397,1002.330958,9.138309,205.366,,5205,183,4.45924,2.00371,0.918571,0.918571,4,,1/31/2019,3/11/2019
176831592,463.01,3,4,3,3,4,4,4,PC,,9.0620003,0.021,1,spoc,48.957223,-32.802398,59.567,0.448,11.106,0.577,2458411.535,0.001297,1.266876,0.000097,1.976753,0.082404,3.816061,0.13557,3508.552918,124.85697,15.186363,10.251426,6207.837728,2263.887485,26.012814,177.82014,12.136,6497.7998,83,4.1700001,0.16,1.57512,0.179832,4,some odd-even,1/31/2019,2/8/2019
398733009,464.01,1,4,1,3,4,4,4,PC,,15.722,0.029,1,spoc,32.169789,-9.046044,17.413,2.432,-11.927,2.432,2458411.562,0.00143,0.818498,0.000082,0.944231,0.133635,60.735516,4.756059,54403.6358,4370.912,4.470249,0.227883,150983.7405,5027.502494,10.879834,,,31000,0,5.5999799,,0.18000001,,4,bright stars nearby,1/31/2019,3/11/2019
270380593,465.01,5,5,5,5,5,5,5,PC,CP,10.661,0.018,1,spoc,32.782075,2.418188,77.88,2,54.28,2,2458414.136,0.000701,3.836317,0.000229,2.389717,0.084547,6.073481,0.131186,5578.265805,120.81916,5.63586,0.362515,146.636007,887.523592,34.84919,121.462,,5004,180,4.49366,2.00348,0.85481501,0.85481501,4,WASP-156,1/31/2019,2/8/2019
4616072,466.01,5,5,5,5,5,5,5,PC,CP,12.829,0.018,1,spoc,101.994246,-21.910712,-5.662,2.077,3.921,2.077,2458469.062,0.002086,4.18599,0.000656,2.846073,0.152545,14.143288,0.603182,12941.97292,555.39667,19.057358,18.143288,1331.730904,1540.720528,20.633278,976.92297,,6675,195,4.2009401,,1.5613,1.48549,6,HATS-45,2/22/2019,2/27/2019
20178111,467.01,5,5,5,5,5,5,5,PC,FP,10.244,0.018,1,spoc,89.89742,-40.395746,-14.223,1.026,5.348,1.052,2458468.622,0.001911,1.734422,0.000265,2.183707,0.104703,1.970577,0.15428,1813.322633,142.08736,5.13675,0.694865,1231.406829,1510.845791,16.904505,150.13243,8.4716501,5890,191,4.4875698,0.27370599,0.97683799,0.120244,6,could be on 20178112,2/22/2019,3/22/2019
33521996,468.01,5,5,5,5,5,5,5,PC,CP,13.292,0.018,1,spoc,88.146808,-19.031628,0.869,2.158,6.003,2.158,2458469.312,0.000545,3.325285,0.000149,1.99828,0.045672,39.968186,0.571342,36142.73389,526.0874,10.983007,0.176058,42.768914,652.231554,68.375946,,,3771,163,,,,,6,HATS-6; GAIA Rstar=0.7Rsun,2/22/2019,2/27/2019
33692729,469.01,1,4,1,1,4,4,4,PC,,8.7189999,0.019,1,spoc,93.057856,-14.649339,-79.093,0.094,162.653,0.105,2458474.567,0.001922,13.632935,0.00264,4.422229,0.176513,1.312053,0.061321,1207.715363,56.476704,3.685246,0.458452,89.071512,783.527882,19.369371,67.648834,1.73414,6114,194,4.5100999,0.263951,0.988478,0.110174,6,,2/22/2019,2/27/2019
37770169,470.01,1,4,1,4,4,4,4,PC,,10.65,0.018,1,spoc,94.009896,-25.031402,52.731,0.949,-67.022,0.681,2458474.492,0.002071,12.194398,0.002908,3.137287,0.334608,2.836773,0.157259,2609.354512,144.83018,4.255776,1.148177,51.624344,683.649319,18.219587,129.10596,7.1690202,5418,185,4.5725899,0.29620999,0.83213001,0.112169,6,bright star to N,2/22/2019,4/5/2019
